autonumber,PeriodID,County,SPLocation,SPNo,Date,SampleTime,enterococcus,fecalColiform,PoorResults,advisory,WaterQuality,CollectionTime,Collector,AirTemp,WaterTemp,Weather,RainFall24h,RainFall3d,RainLastWeek,TidalConditionsA,TidalConditionsB,CurrentDirectionA,CurrentDirectionB,CurrentStrength,CommentField,Resample,Updated,enterococcus_code,fecalColiform_code,ec_GeoMean,ec_GeoMean_Code,SPID,Value_Qual,Batch_ID,Analysis_date,Analysis_Time,Lab_ID,Value_Qual_FC,Batch_ID_FC,Analysis_date_FC,Analysis_Time_FC,MDL_EC,MDL_FC,uql,uql_fc,,
145779,464,Sarasota,LIDO CASINO BEACH,4,6/14/10,9:45,3,9,FALSE,FALSE,,,ROSENOW,88,86,1,0,0,0,2,2,,1,3,,,,Good,Good,3.37,Good,265,U,6/14/10,6/14/10,14:15,E84167,U,6/14/10,6/14/10,14:15,3,9,,,,
146107,465,Sarasota,LIDO CASINO BEACH,4,6/21/10,9:45,8,40,FALSE,FALSE,,,ROSENOW,90,86,1,0.54,1.37,2.15,3,1,,2,2,,,,Good,Good,4.1,Good,265,,6/21/10,6/21/10,14:30,E84167,,6/21/10,6/21/10,14:30,3,9,,,,
146334,466,Sarasota,LIDO CASINO BEACH,4,6/28/10,9:50,8,30,FALSE,FALSE,,,ROSENOW,87,89,1,0.34,1.6,1.65,3,1,,1,1,,,,Good,Good,4.98,Good,265,,6/28/10,6/28/10,14:20,E84167,,6/28/10,6/28/10,14:20,3,9,,,,
146806,467,Sarasota,LIDO CASINO BEACH,4,7/6/10,11:05,3,9,FALSE,FALSE,,,KING,80,88,1,0.13,1.82,2.04,3,1,,1,1,,,,Good,Good,4.7,Good,265,U,7/6/10,7/6/10,14:30,E84167,U,7/6/10,7/6/10,14:30,3,9,,,,
147162,468,Sarasota,LIDO CASINO BEACH,4,7/12/10,10:00,136,90,TRUE,FALSE,,,ROSENOW,88,85,2,0,0,1.56,3,3,,2,2,,,,Poor,Good,9.52,Good,265,,7/12/10,7/12/10,14:20,E84167,,7/12/10,7/12/10,14:20,3,9,,,,
147198,468,Sarasota,LIDO CASINO BEACH,4,7/14/10,9:05,3,0,FALSE,FALSE,,,ROSENOW,85,86,2,0,0,0,3,3,,1,3,,Resample_1,39:07.0,Good,N/A,7.86,Good,265,U,7/14/10,7/14/10,16:00,E84167,,,,,3,,,,,
147369,469,Sarasota,LIDO CASINO BEACH,4,7/19/10,9:50,3,10,FALSE,FALSE,,,ROSENOW,89,86,2,0.26,0.26,0.38,3,1,,1,3,,,,Good,Good,7.86,Good,265,U,7/19/10,7/19/10,14:45,E84167,,7/19/10,7/19/10,14:45,3,9,,,,
147671,470,Sarasota,LIDO CASINO BEACH,4,7/26/10,11:20,3,9,FALSE,FALSE,,,KING,90,89,1,0,2.46,2.81,3,3,,1,3,,,,Good,Good,6.67,Good,265,U,7/26/10,7/26/10,14:25,E84167,U,7/26/10,7/26/10,14:25,3,9,,,,
147977,471,Sarasota,LIDO CASINO BEACH,4,8/2/10,9:40,3,9,FALSE,FALSE,,,ROSENOW,89,88,1,0,0,0,2,2,,1,3,,,,Good,Good,5.67,Good,265,U,8/2/10,8/2/10,15:25,E84167,U,8/2/10,8/2/10,15:25,3,9,,,,
148384,472,Sarasota,LIDO CASINO BEACH,4,8/9/10,9:45,9,20,FALSE,FALSE,,,ROSENOW,85,87,2,2.35,2.35,3.47,3,3,,2,3,,,,Good,Good,6.8,Good,265,U,8/9/10,8/9/10,16:05,E84167,,8/9/10,8/9/10,16:05,9,9,,,,
148707,473,Sarasota,LIDO CASINO BEACH,4,8/16/10,9:45,3,9,FALSE,FALSE,,,ROSENOW,88,90,2,0,0,0.67,3,1,,2,3,,,,Good,Good,3.74,Good,265,U,8/16/10,8/16/10,15:10,E84167,U,8/16/10,8/16/10,15:10,3,9,,,,
149041,474,Sarasota,LIDO CASINO BEACH,4,8/24/10,10:45,56,120,FALSE,FALSE,,,KING,80,85,2,4.92,5.08,5.08,2,3,,3,1,,,,Moderate,Good,6.71,Good,265,,8/24/10,8/24/10,15:20,E84167,,8/24/10,8/24/10,15:20,3,9,,,,
149319,475,Sarasota,LIDO CASINO BEACH,4,8/30/10,9:45,3,9,FALSE,FALSE,,,ROSENOW,90,86,2,1.56,2.71,10.04,3,3,,1,3,,,,Good,Good,6.71,Good,265,U,8/30/10,8/30/10,15:35,E84167,U,8/30/10,8/30/10,15:35,3,9,,,,
149732,476,Sarasota,LIDO CASINO BEACH,4,9/7/10,9:40,144,350,TRUE,FALSE,,,ROSENOW,85,85,2,0,0.33,0.33,3,1,,1,2,,,,Poor,Moderate,14.55,Good,265,,9/7/10,9/7/10,14:25,E84167,U,9/7/10,9/7/10,14:25,3,9,,,,
149758,476,Sarasota,LIDO CASINO BEACH,4,9/9/10,9:30,6,0,FALSE,FALSE,,,ROSENOW,85,85,1,0,0.33,0.33,3,3,,3,3,,Resample_1,9/10/10 14:38,Good,N/A,12.56,Good,265,,9/9/10,9/9/10,16:00,E84167,,,,,3,,,,,
149888,477,Sarasota,LIDO CASINO BEACH,4,9/13/10,9:40,3,9,FALSE,FALSE,,,ROSENOW,90,86,1,0.2,0.2,0.8,3,3,,2,3,,,,Good,Good,10.46,Good,265,U,9/13/10,9/13/10,13:55,E84167,U,9/13/10,9/13/10,13:55,3,9,,,,
150123,478,Sarasota,LIDO CASINO BEACH,4,9/20/10,10:00,24,9,FALSE,FALSE,,,ROSENOW,86,85,1,0,0,0,3,1,,2,3,,,,Good,Good,14.79,Good,265,,9/20/10,9/20/10,14:30,E84167,U,9/20/10,9/20/10,14:30,3,9,,,,
150451,479,Sarasota,LIDO CASINO BEACH,4,9/27/10,11:00,3,9,FALSE,FALSE,,,KING,83,84,1,0.08,0.08,0.36,2,3,,1,3,,,,Good,Good,9.08,Good,265,U,9/27/10,9/27/10,15:15,E84167,U,9/27/10,9/27/10,15:15,3,9,,,,
150935,480,Sarasota,LIDO CASINO BEACH,4,10/4/10,9:45,3,9,FALSE,FALSE,,,ROSENOW,81,82,1,0,0,0.7,3,1,,1,3,,,,Good,Good,9.08,Good,265,U,10/4/10,10/4/10,14:35,E84167,U,10/4/10,10/4/10,14:35,3,9,,,,
151277,481,Sarasota,LIDO CASINO BEACH,4,10/11/10,9:55,16,9,FALSE,FALSE,,,ROSENOW,83,78,1,0,0,0,3,3,,3,3,,,,Good,Good,6.36,Good,265,,10/11/10,10/11/10,15:45,E84167,U,10/11/10,10/11/10,15:45,3,9,,,,
151558,482,Sarasota,LIDO CASINO BEACH,4,10/18/10,9:50,8,10,FALSE,FALSE,,,ROSENOW,80,78,1,0,0,0,3,1,,1,3,,,,Good,Good,7.73,Good,265,,10/18/10,10/18/10,15:45,E84167,,10/18/10,10/18/10,15:45,3,9,,,,
151915,483,Sarasota,LIDO CASINO BEACH,4,10/25/10,11:10,3,9,FALSE,FALSE,,,KING,78,77,1,0,0,0,3,3,,1,3,,,,Good,Good,5.1,Good,265,U,10/25/10,10/25/10,14:15,E84167,U,10/25/10,10/25/10,14:15,3,9,,,,
152091,484,Sarasota,LIDO CASINO BEACH,4,11/1/10,9:40,3,9,FALSE,FALSE,,,ROSENOW,82,78,1,0,0,0,3,1,,2,3,,,,Good,Good,5.1,Good,265,U,11/1/10,11/1/10,14:55,E84167,U,11/1/10,11/1/10,14:55,3,9,,,,
152414,485,Sarasota,LIDO CASINO BEACH,4,11/8/10,10:50,3,9,FALSE,FALSE,,,KING,65,67,1,0,0,1.59,3,3,,2,3,,,,Good,Good,5.1,Good,265,U,11/8/10,11/8/10,15:35,E84167,U,11/8/10,11/8/10,15:35,3,9,,,,
152624,486,Sarasota,LIDO CASINO BEACH,4,11/15/10,9:40,3,9,FALSE,FALSE,,,ROSENOW,78,69,1,0,0,0,3,1,,1,3,,,,Good,Good,3.65,Good,265,U,11/15/10,11/15/10,14:40,E84167,U,11/15/10,11/15/10,14:40,3,9,,,,
153073,487,Sarasota,LIDO CASINO BEACH,4,11/22/10,9:45,3,10,FALSE,FALSE,,,ROSENOW,80,70,1,0,0,0,3,3,,1,3,,,,Good,Good,3,Good,265,U,11/22/10,11/22/10,14:55,E84167,,11/22/10,11/22/10,14:55,3,9,,,,
153413,488,Sarasota,LIDO CASINO BEACH,4,11/29/10,11:10,3,10,FALSE,FALSE,,,KING,80,76,1,0,0.39,0.76,3,1,,1,3,,,,Good,Good,3,Good,265,U,11/29/10,11/29/10,14:05,E84167,,11/29/10,11/29/10,14:05,3,9,,,,
153589,489,Sarasota,LIDO CASINO BEACH,4,12/6/10,9:45,4,9,FALSE,FALSE,,,CLEMENTE,51,64,1,0,0,0,3,3,,1,1,,,,Good,Good,3.18,Good,265,,12/6/10,12/6/10,14:35,E84167,U,12/6/10,12/6/10,14:35,3,9,,,,
154316,490,Sarasota,LIDO CASINO BEACH,4,12/13/10,,,,,,,,,,,,,,,,,,,,,,,,,,NA,265,,,,,,,,,,,,,,,
154332,491,Sarasota,LIDO CASINO BEACH,4,12/20/10,10:10,4,30,FALSE,FALSE,,,ROSENOW,50,55,1,0.2,0.6,0.6,2,3,,2,3,,,,Good,Good,3.46,Good,265,U,12/20/10,12/20/10,15:00,E84167,,12/20/10,12/20/10,15:00,3,9,,,,
154751,492,Sarasota,LIDO CASINO BEACH,4,12/27/10,,,,,,,,,,,,,,,,,,,,,,,,,,NA,265,,,,,,,,,,,,,,,
154767,493,Sarasota,LIDO CASINO BEACH,4,1/3/11,9:45,3,50,FALSE,FALSE,,,ROSENOW,68,57,2,0,0,0,2,2,,2,2,,,,Good,Good,3.63,Good,265,U,1/3/11,1/3/11,14:45,E84167,,1/3/11,1/3/11,14:45,Sarasota,3,9,,,
155263,494,Sarasota,LIDO CASINO BEACH,4,1/10/11,9:45,3,10,FALSE,FALSE,,,ROSENOW,76,57,2,0,0,0.47,3,3,,1,1,,,,Good,Good,3.3,Good,265,U,1/10/11,1/10/11,15:20,E84167,,1/10/11,1/10/11,15:20,Sarasota,3,9,,,
155609,495,Sarasota,LIDO CASINO BEACH,4,1/18/11,9:45,12,9,FALSE,FALSE,,,ROSENOW,65,57,2,0,0.07,0.07,2,2,,1,2,,,,Good,Good,4.56,Good,265,,1/18/11,1/18/11,14:55,E84167,U,1/18/11,1/18/11,14:55,Sarasota,3,9,,,
155946,496,Sarasota,LIDO CASINO BEACH,4,1/24/11,10:05,3,120,FALSE,FALSE,,,ROSENOW,68,57,1,0,0.12,0.2,3,3,,1,3,,,,Good,Good,4.24,Good,265,U,1/24/11,1/24/11,14:45,E84167,,1/24/11,1/24/11,14:45,Sarasota,3,9,,,
156166,497,Sarasota,LIDO CASINO BEACH,4,1/31/11,10:55,4,10,FALSE,FALSE,,,KING,63,59,1,0.01,0.01,2.08,2,2,,3,3,,,,Good,Good,4.19,Good,265,U,1/31/11,1/31/11,16:10,E84167,U,1/31/11,1/31/11,16:10,Sarasota,4,10,,,
156385,498,Sarasota,LIDO CASINO BEACH,4,2/7/11,10:00,3,9,FALSE,FALSE,,,ROSENOW,70,65,2,0,0.17,0.17,3,3,,1,2,,,,Good,Good,4.19,Good,265,U,2/7/11,2/7/11,15:25,E84167,U,2/7/11,2/7/11,15:25,Sarasota,3,9,,,
156756,499,Sarasota,LIDO CASINO BEACH,4,2/14/11,9:40,4,10,FALSE,FALSE,,,ROSENOW,65,59,1,0,0,0.3,2,3,,2,3,,,,Good,Good,4.44,Good,265,,2/14/11,2/14/11,15:00,E84167,,2/14/11,2/14/11,15:00,Sarasota,3,9,,,
157037,500,Sarasota,LIDO CASINO BEACH,4,2/21/11,9:40,3,20,FALSE,FALSE,,,ROSENOW,77,62,1,0,0,0,3,3,,1,3,,,,Good,Good,3.37,Good,265,U,2/21/11,2/21/11,14:50,E84167,,2/21/11,2/21/11,14:50,Sarasota,3,9,,,
157243,501,Sarasota,LIDO CASINO BEACH,4,2/28/11,11:10,3,10,FALSE,FALSE,,,KING,74,68,1,0,0,0,2,2,,1,2,,,,Good,Good,3.37,Good,265,U,2/28/11,2/28/11,15:15,E84167,,2/28/11,2/28/11,15:15,Sarasota,3,9,,,
157557,502,Sarasota,LIDO CASINO BEACH,4,3/7/11,9:40,8,9,FALSE,FALSE,,,ROSENOW,67,72,2,0.09,0.09,0.09,3,3,,2,2,,,,Good,Good,3.87,Good,265,,3/7/11,3/7/11,14:45,E84167,U,3/7/11,3/7/11,14:45,Sarasota,3,9,,,
157838,503,Sarasota,LIDO CASINO BEACH,4,3/14/11,9:40,16,10,FALSE,FALSE,,,ROSENOW,72,67,2,0,0,1.45,2,3,,2,2,,,,Good,Good,5.4,Good,265,,3/14/11,3/14/11,14:45,E84167,,3/14/11,3/14/11,14:45,Sarasota,3,9,,,
158189,504,Sarasota,LIDO CASINO BEACH,4,3/21/11,9:45,3,9,FALSE,FALSE,,,ROSENOW,79,69,2,0,0,0,3,3,,1,3,,,,Good,Good,5.1,Good,265,U,3/21/11,3/21/11,15:50,E84167,U,3/21/11,3/21/11,15:50,Sarasota,3,9,,,
158675,505,Sarasota,LIDO CASINO BEACH,4,3/29/11,11:05,4,30,FALSE,FALSE,,,KING,76,71,1,3.5,3.5,3.5,3,1,,1,2,,,,Good,Good,5.4,Good,265,,3/29/11,3/29/11,16:15,E84167,,3/29/11,3/29/11,16:15,Sarasota,3,9,,,
158904,506,Sarasota,LIDO CASINO BEACH,4,4/4/11,9:50,4,9,FALSE,FALSE,,,ROSENOW,82,75,1,0,0,6.95,3,3,,1,2,,,,Good,Good,5.72,Good,265,,4/4/11,4/4/11,15:00,E84167,U,4/4/11,4/4/11,15:00,3,9,,,,
159157,507,Sarasota,LIDO CASINO BEACH,4,4/11/11,9:30,3,9,FALSE,FALSE,,,ROSENOW,87,78,1,0,0,0.93,3,3,,1,3,,,,Good,Good,4.7,Good,265,U,4/11/11,4/11/11,14:45,E84167,U,4/11/11,4/11/11,14:45,3,9,,,,
159469,508,Sarasota,LIDO CASINO BEACH,4,4/18/11,9:55,40,10,FALSE,FALSE,,,ROSENOW,83,80,1,0,0,0,3,3,,2,3,,,,Moderate,Good,5.65,Good,265,,4/18/11,4/18/11,14:45,E84167,,4/18/11,4/18/11,14:45,3,9,,,,
159907,509,Sarasota,LIDO CASINO BEACH,4,4/25/11,11:25,3,9,FALSE,FALSE,,,KING,82,77,1,0.44,0.44,0.44,3,1,,1,3,,,,Good,Good,5.65,Good,265,U,4/25/11,4/25/11,15:00,E84167,U,4/25/11,4/25/11,15:00,3,9,,,,
160150,510,Sarasota,LIDO CASINO BEACH,4,5/2/11,9:45,44,9,FALSE,FALSE,,,ROSENOW,85,83,1,0,0.12,0.12,2,3,,1,2,,,,Moderate,Good,9.13,Good,265,,5/2/11,5/2/11,14:00,E84167,U,5/2/11,5/2/11,14:00,3,9,,,,
160434,511,Sarasota,LIDO CASINO BEACH,4,5/9/11,9:40,3,10,FALSE,FALSE,,,ROSENOW,82,82,2,0,1.68,1.68,1,2,,2,3,,,,Good,Good,8.62,Good,265,U,5/9/11,5/9/11,14:35,E84167,,5/9/11,5/9/11,14:35,3,9,,,,
160878,512,Sarasota,LIDO CASINO BEACH,4,5/16/11,9:45,72,790,TRUE,FALSE,,,ROSENOW,75,82,2,0.16,0.28,0.28,2,2,,2,1,,,,Moderate,Poor,16.27,Good,265,,5/16/11,5/16/11,14:25,E84167,,5/16/11,5/16/11,14:25,3,9,,,,
160917,512,Sarasota,LIDO CASINO BEACH,4,5/18/11,9:20,0,9,FALSE,FALSE,,,ROSENOW,75,83,1,0,0.17,0.28,2,1,,1,1,,Resample_1,31:32.4,N/A,Good,,NA,265,,,,,E84167,U,5/18/11,5/18/11,14:10,,9,,,,
160918,512,Sarasota,LIDO CASINO BEACH,4,5/18/11,9:25,0,9,FALSE,FALSE,,,ROSENOW,75,83,1,0,0.17,0.28,2,1,,1,1,Center sample,Resample_2,32:34.8,N/A,Good,,NA,265,,,,,E84167,U,5/18/11,5/18/11,14:10,,9,,,,
160919,512,Sarasota,LIDO CASINO BEACH,4,5/18/11,9:30,0,9,FALSE,FALSE,,,ROSENOW,75,83,1,0,0.17,0.28,2,1,,1,1,south sample,Resample_3,33:30.4,N/A,Good,,NA,265,,,,,E84167,U,5/18/11,5/18/11,14:10,,9,,,,
161093,513,Sarasota,LIDO CASINO BEACH,4,5/23/11,11:05,3,9,FALSE,FALSE,,,KING,85,86,1,0,0,0,1,2,,1,2,,,,Good,Good,9.69,Good,265,U,5/23/11,5/23/11,14:35,E84167,U,5/23/11,5/23/11,14:35,3,9,,,,
161457,514,Sarasota,LIDO CASINO BEACH,4,5/31/11,9:40,3,9,FALSE,FALSE,,,ROSENOW,84,83,2,0,0,0,3,1,,1,3,,,,Good,Good,9.69,Good,265,U,5/31/11,5/31/11,15:00,E84167,U,5/31/11,5/31/11,15:00,3,9,,,,
161744,515,Sarasota,LIDO CASINO BEACH,4,6/6/11,9:50,3,9,FALSE,FALSE,,,ROSENOW,85,86,2,0,0,0.15,3,3,,1,3,,,,Good,Good,5.66,Good,265,U,6/6/11,6/6/11,14:50,E84167,U,6/6/11,6/6/11,14:50,3,9,,,,
162097,516,Sarasota,LIDO CASINO BEACH,4,6/13/11,9:50,12,40,FALSE,FALSE,,,ROSENOW,85,85,2,0,0,0,3,1,,2,3,,,,Good,Good,7.47,Good,265,,6/13/11,6/13/11,14:45,E84167,,6/13/11,6/13/11,14:45,3,9,,,,
162340,517,Sarasota,LIDO CASINO BEACH,4,6/20/11,9:40,3,9,FALSE,FALSE,,,ROSENOW,88,88,1,0,0,0,3,3,,1,3,,,,Good,Good,3.96,Good,265,U,6/20/11,6/20/11,15:35,E84167,U,6/20/11,6/20/11,15:35,3,9,,,,
162699,518,Sarasota,LIDO CASINO BEACH,4,6/27/11,11:15,3,20,FALSE,FALSE,,,KING,80,87,2,0,0.38,0.46,3,1,,1,3,,,,Good,Good,3.96,Good,265,U,6/27/11,6/27/11,15:45,E84167,,6/27/11,6/27/11,15:45,3,9,,,,
169857,546,Sarasota,LIDO CASINO BEACH,4,1/9/12,9:40,3,0,FALSE,FALSE,,,ROSENOW,75,63,2,0,0,0,3,3,,1,3,,,,Good,N/A,8.43,Good,265,U,1/9/12,1/9/12,14:40,E84167,,,,,3,,,,,
170067,547,Sarasota,LIDO CASINO BEACH,4,1/17/12,9:40,3,0,FALSE,FALSE,,,ROSENOW,75,63,2,0,0,0.3,3,1,,1,3,,,,Good,N/A,4.82,Good,265,U,1/17/12,1/17/12,14:50,E84167,,,,,3,,,,,
170391,548,Sarasota,LIDO CASINO BEACH,4,1/23/12,9:40,4,0,FALSE,FALSE,,,ROSENOW,75,63,2,0,0,0.21,3,3,,1,3,,,,Good,N/A,5.18,Good,265,,1/23/12,1/23/12,15:20,E84167,,,,,3,,,,,
170438,549,Sarasota,LIDO CASINO BEACH,4,1/30/12,9:40,3,0,FALSE,FALSE,,,ROSENOW,70,66,2,0,0.47,0.47,3,3,,2,3,,,,Good,N/A,3.22,Good,265,U,1/30/12,1/30/12,14:50,E84167,,,,,3,,,,,
170700,550,Sarasota,LIDO CASINO BEACH,4,2/6/12,11:00,3,0,FALSE,FALSE,,,KING,75,72,1,0,0,0,2,2,,3,3,,,,Good,N/A,3.18,Good,265,U,2/6/12,2/6/12,15:05,E84167,,,,,3,,,,,
170998,551,Sarasota,LIDO CASINO BEACH,4,2/14/12,9:40,4,0,FALSE,FALSE,,,ROSENOW,74,62,2,0,0,0.41,3,1,,1,2,,,,Good,N/A,3.37,Good,265,,2/14/12,2/14/12,15:40,E84167,,,,,3,,,,,
171108,552,Sarasota,LIDO CASINO BEACH,4,2/20/12,9:40,4,0,FALSE,FALSE,,,ROSENOW,68,65,2,0,0,0,3,1,,2,1,,,,Good,N/A,3.57,Good,265,,2/20/12,2/20/12,14:53,E84167,,,,,3,,,,,
171508,553,Sarasota,LIDO CASINO BEACH,4,2/27/12,11:15,9,0,FALSE,FALSE,,,KING,76,73,1,0,0,0,3,3,,1,3,,,,Good,N/A,4.19,Good,265,U,2/27/12,2/27/12,14:35,E84167,,,,,9,,,,,
172486,554,Sarasota,LIDO CASINO BEACH,4,3/5/12,9:40,3,0,FALSE,FALSE,,,ROSENOW,71,74,2,0,0,0,2,2,,2,2,,,,Good,N/A,4.19,Good,265,U,3/5/12,3/5/12,14:35,E84167,,,,,3,,,,,
172629,555,Sarasota,LIDO CASINO BEACH,4,3/12/12,9:40,20,0,FALSE,FALSE,,,ROSENOW,79,71,2,0.25,0.25,0.25,3,3,,1,2,,,,Good,N/A,6.13,Good,265,,3/12/12,3/12/12,15:30,E84167,,,,,3,,,,,
173441,556,Sarasota,LIDO CASINO BEACH,4,3/19/12,9:40,3,0,FALSE,FALSE,,,ROSENOW,76,74,2,0,0,0,2,2,,1,2,,,,Good,N/A,5.79,Good,265,U,3/19/12,3/19/12,14:45,E84167,,,,,3,,,,,
173801,557,Sarasota,LIDO CASINO BEACH,4,3/26/12,11:00,10,0,FALSE,FALSE,,,KING,76,76,1,0.34,0.34,1.03,3,3,,2,2,,,,Good,N/A,6.95,Good,265,,3/26/12,3/26/12,14:55,E84167,,,,,3,,,,,
173945,558,Sarasota,LIDO CASINO BEACH,4,4/2/12,9:40,10,0,FALSE,FALSE,,,ROSENOW,80,77,1,0,0.13,0.13,3,1,,2,3,,,,Good,N/A,7.1,Good,265,,4/2/12,4/2/12,15:07,E84167,,,,,3,,,,,
174164,559,Sarasota,LIDO CASINO BEACH,4,4/9/12,9:40,10,0,FALSE,FALSE,,,ROSENOW,78,76,2,0,0,0.25,3,3,,1,3,,,,Good,N/A,9.03,Good,265,,4/9/12,4/9/12,14:40,E84167,,,,,3,,,,,
174543,560,Sarasota,LIDO CASINO BEACH,4,4/16/12,11:05,9,0,FALSE,FALSE,,,KING,78,77,1,0,0,0,3,3,,1,2,,,,Good,N/A,7.7,Good,265,U,4/16/12,4/16/12,15:10,E84167,,,,,9,,,,,
174710,561,Sarasota,LIDO CASINO BEACH,4,4/23/12,9:40,9,0,FALSE,FALSE,,,ROSENOW,74,76,2,1.19,2.19,2.22,3,3,,2,1,,,,Good,N/A,9.59,Good,265,U,4/23/12,4/23/12,14:58,E84167,,,,,9,,,,,
175115,562,Sarasota,LIDO CASINO BEACH,4,4/30/12,9:40,9,0,FALSE,FALSE,,,ROSENOW,83,76,2,0,0.01,0.01,3,1,,2,3,,,,Good,N/A,9.39,Good,265,U,4/30/12,4/30/12,14:35,E84167,,,,,9,,,,,
175205,563,Sarasota,LIDO CASINO BEACH,4,5/7/12,9:40,9,0,FALSE,FALSE,,,ROSENOW,82,79,2,0,0,0,3,3,,1,3,,,,Good,N/A,9.19,Good,265,U,5/7/12,5/7/12,14:45,E84167,,,,,9,,,,,
175543,564,Sarasota,LIDO CASINO BEACH,4,5/14/12,9:40,10,0,FALSE,FALSE,,,ROSENOW,84,80,2,0,0,0,3,1,,1,3,,,,Good,N/A,9.19,Good,265,,5/14/12,5/14/12,15:00,E84167,,,,,3,,,,,
175760,565,Sarasota,LIDO CASINO BEACH,4,5/21/12,9:40,9,0,FALSE,FALSE,,,Rosenow,88,81,2,0,0,0.82,3,3,,1,3,,,,Good,N/A,9.19,Good,265,U,5/21/12,5/21/12,14:35,E84167,,,,,9,,,,,
176364,566,Sarasota,LIDO CASINO BEACH,4,5/29/12,9:40,9,0,FALSE,FALSE,,,Rosenow,82,82,2,0.58,0.58,1.16,3,1,,1,1,,,,Good,N/A,9.19,Good,265,U,5/29/12,5/29/12,14:48,E84167,,,,,9,,,,,
176520,567,Sarasota,LIDO CASINO BEACH,4,6/4/12,9:40,10,0,FALSE,FALSE,,,ROSENOW,84,83,2,0,2.58,3.19,2,3,,1,1,,,,Good,N/A,9.39,Good,265,,6/4/12,6/4/12,14:45,E84167,,,,,3,,,,,
176867,568,Sarasota,LIDO CASINO BEACH,4,6/11/12,9:40,9,0,FALSE,FALSE,,,ROSENOW,90,82,2,0,1.02,4.22,3,1,,1,2,,,,Good,N/A,9.39,Good,265,U,6/11/12,6/11/12,14:40,E84167,,,,,9,,,,,
177107,569,Sarasota,LIDO CASINO BEACH,4,6/18/12,9:40,9,0,FALSE,FALSE,,,ROSENOW,86,83,1,0,0.7,0.8,2,2,,1,3,,,,Good,N/A,9.19,Good,265,U,6/18/12,6/18/12,14:33,E84167,,,,,9,,,,,
177652,571,Sarasota,LIDO CASINO BEACH,4,7/2/12,9:40,20,0,FALSE,FALSE,,,ROSENOW,86,80,2,0,0,3.18,3,1,,2,3,,,,Good,N/A,,Good,265,,7/2/12,7/2/12,15:10,E84167,,,,,9,,,,,
177936,572,Sarasota,LIDO CASINO BEACH,4,7/9/12,9:40,9,0,FALSE,FALSE,,,ROSENOW,89,85,2,0.48,0.53,0.58,1,2,,2,3,,,,Good,N/A,,Good,265,U,7/9/12,7/9/12,15:00,E84167,,,,,9,,,,,
178226,573,Sarasota,LIDO CASINO BEACH,4,7/16/12,11:00,226,0,TRUE,FALSE,,,KING,82,85,2,1.94,2.93,3.58,3,1,,1,2,,,,Poor,N/A,,Good,265,,7/16/12,7/16/12,15:10,E84167,,,,,9,,,,,
178371,573,Sarasota,LIDO CASINO BEACH,4,7/18/12,10:40,97,0,FALSE,TRUE,,,KING,82,88,1,0.2,2.26,3.62,2,3,,1,1,,Resample_1,26:36.1,Moderate,N/A,,Good,265,,7/18/12,7/18/12,15:30,E84167,,,,,9,,,,,
178372,573,Sarasota,LIDO CASINO BEACH,4,7/18/12,10:45,369,0,TRUE,TRUE,,,KING,82,88,1,0.2,2.26,3.62,2,3,,1,1,,Resample_2,27:21.3,Poor,N/A,,Poor,265,,7/18/12,7/18/12,15:30,E84167,,,,,9,,,,,
178373,573,Sarasota,LIDO CASINO BEACH,4,7/18/12,10:50,246,0,TRUE,TRUE,,,KING,82,88,1,0.2,2.26,3.62,2,3,,1,1,,Resample_3,28:12.2,Poor,N/A,,Poor,265,,7/18/12,7/18/12,15:30,E84167,,,,,9,,,,,
178433,573,Sarasota,LIDO CASINO BEACH,4,7/20/12,10:35,9,0,FALSE,FALSE,,,KING,81,90,1,0,0.2,3.25,2,3,,1,2,,Resample_4,53:56.3,Good,N/A,,Poor,265,I,72012,7/20/12,10:35,E84167,,,,,9,,,,,
178434,573,Sarasota,LIDO CASINO BEACH,4,7/20/12,10:40,20,0,FALSE,FALSE,,,KING,81,90,1,0,0.2,3.25,2,3,,1,2,,Resample_5,55:47.8,Good,N/A,,Poor,265,,7/20/12,7/20/12,10:40,E84167,,,,,9,,,,,
178435,573,Sarasota,LIDO CASINO BEACH,4,7/20/12,10:45,31,0,FALSE,FALSE,,,KING,81,90,1,0,0.2,3.25,2,3,,1,2,,Resample_6,56:52.3,Good,N/A,,Poor,265,,7/20/12,7/20/12,10:45,E84167,,,,,9,,,,,
178529,574,Sarasota,LIDO CASINO BEACH,4,7/23/12,9:40,74,0,FALSE,FALSE,,,ROSENOW,83,85,2,1.26,1.26,1.58,3,3,,1,3,,,,Moderate,N/A,,Poor,265,,7/23/12,7/23/12,14:50,E84167,,,,,9,,,,,
178816,575,Sarasota,LIDO CASINO BEACH,4,7/30/12,9:40,120,0,TRUE,FALSE,,,ROSENOW,89,87,2,0,0,0,3,1,,2,2,,,,Poor,N/A,,Poor,265,,7/30/12,7/30/12,15:15,E84167,,,,,9,,,,,
178917,575,Sarasota,LIDO CASINO BEACH,4,8/1/12,9:00,379,0,TRUE,TRUE,,,ROSENOW,85,87,2,0,0,0,2,2,,1,1,,Resample_1,15:40.0,Poor,N/A,,Poor,265,,8/1/12,8/1/12,15:15,E84167,,,,,9,,,,,
