autonumber,PeriodID,County,SPLocation,SPNo,Date,SampleTime,enterococcus,fecalColiform,PoorResults,advisory,WaterQuality,CollectionTime,Collector,AirTemp,WaterTemp,Weather,RainFall24h,RainFall3d,RainLastWeek,TidalConditionsA,TidalConditionsB,CurrentDirectionA,CurrentDirectionB,CurrentStrength,CommentField,Resample,Updated,enterococcus_code,fecalColiform_code,ec_GeoMean,ec_GeoMean_Code,SPID,Value_Qual,Batch_ID,Analysis_date,Analysis_Time,Lab_ID,Value_Qual_FC,Batch_ID_FC,Analysis_date_FC,Analysis_Time_FC,MDL_EC,MDL_FC,uql,uql_fc
143660,457,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,4/26/10,12:10,10,10,FALSE,FALSE,,,TStripling,76.6,74.3,1,1.61,1.61,1.61,3,1,,2,1,,,,Good,Good,9,Good,161,U,10040988,4/26/10,14:10,E84167,U,10040988,4/26/10,14:10,10,10,,
143877,458,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,5/3/10,12:40,10,10,FALSE,FALSE,,,TStripling,84.2,78.6,1,0,0,1.62,2,1,,1,1,,,,Good,Good,9,Good,161,U,10050010,5/3/10,13:40,E84167,U,10050010,5/3/10,13:40,10,10,,
144197,459,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,5/10/10,12:25,10,10,FALSE,FALSE,,,TStripling,84.7,80.6,1,0,0,0,2,1,,1,3,,,,Good,Good,9,Good,161,U,10050325,5/10/10,14:35,E84167,U,10050325,5/10/10,14:35,10,10,,
144522,460,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,5/17/10,12:45,20,30,FALSE,FALSE,,,TStripling,79.4,82.6,1,2.42,2.42,2.42,1,1,,1,2,,,,Good,Good,10.56,Good,161,,10050577,5/17/10,14:00,E84167,,10050577,5/17/10,14:00,10,10,,
144779,461,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,5/24/10,12:15,10,10,FALSE,FALSE,,,TStripling,82.6,83.8,1,0,0.01,0.26,1,2,,2,3,,,,Good,Good,10.56,Good,161,U,10050771,5/24/10,14:10,E84167,U,10050771,5/24/10,14:10,10,10,,
145358,462,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,6/2/10,11:50,10,10,FALSE,FALSE,,,TStripling,84.6,86.7,1,0,0,0.03,1,2,,2,3,,,,Good,Good,10.56,Good,161,U,10060031,6/2/10,13:45,E84167,U,10060031,6/2/10,13:45,10,10,,
145551,463,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,6/7/10,12:20,10,10,FALSE,FALSE,,,TStripling,87.3,87.6,1,0,1.02,1.02,1,2,,1,2,,,,Good,Good,10.78,Good,161,U,10060225,6/7/10,14:15,E84167,,10060225,6/7/10,14:15,10,10,,
145713,464,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,6/14/10,12:10,10,10,FALSE,FALSE,,,TStripling,86.7,87.8,1,0.12,0.12,0.12,2,2,,1,3,,,,Good,Good,11.01,Good,161,U,10060475,6/14/10,14:15,E84167,U,10060475,6/14/10,14:15,10,10,,
146007,465,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,6/21/10,12:20,10,10,FALSE,FALSE,,,TStripling,89.3,87.4,1,0,1.29,1.33,1,2,,1,2,,,,Good,Good,9.59,Good,161,U,10060692,6/21/10,14:30,E84167,U,10060692,6/21/10,14:30,10,10,,
146395,466,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,6/28/10,11:35,10,10,FALSE,FALSE,,,TStripling,86.8,87.2,1,1.64,2.03,2.14,2,1,,1,2,,,,Good,Good,9.79,Good,161,U,10060913,6/28/10,14:20,E84167,U,10060913,6/28/10,14:20,10,10,,
146743,467,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,7/6/10,12:50,10,10,FALSE,FALSE,,,TStripling,87.8,83.2,1,1.51,4.04,4.36,1,2,,1,2,,,,Good,Good,10,Good,161,U,10070142,7/6/10,14:20,E84167,U,10070142,7/6/10,14:20,10,10,,
147020,468,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,7/12/10,12:30,10,10,FALSE,FALSE,,,TStripling,85.8,85.6,1,0,0,1.86,3,1,,2,2,,,,Good,Good,10,Good,161,U,10070384,7/12/10,14:20,E84167,U,10070384,7/12/10,14:20,10,10,,
147483,469,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,7/20/10,11:35,10,10,FALSE,FALSE,,,Danielle Smallen,90.1,86.5,1,0,0.2,1.24,1,2,,1,2,,,,Good,Good,10,Good,161,U,10070681,7/20/10,13:45,E84167,U,10070681,7/20/10,13:45,10,10,,
147566,470,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,7/26/10,11:50,10,10,FALSE,FALSE,,,Danielle Smallen,89.5,87.2,1,0.72,1.34,1.34,2,2,,1,2,,,,Good,Good,10,Good,161,U,10070872,7/26/10,14:25,E84167,U,10070872,7/26/10,14:25,10,10,,
147973,471,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,8/2/10,12:30,10,10,FALSE,FALSE,,,TStripling,89.6,90.1,1,0.03,0.03,0.21,3,3,,1,3,,,,Good,Good,10,Good,161,U,10080020,8/2/10,14:10,E84167,U,10080020,8/2/10,14:10,10,10,,
148199,472,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,8/9/10,12:35,10,110,FALSE,FALSE,,,TStripling,86.2,87.4,1,4.81,4.83,5.83,3,1,,1,2,,,,Good,Good,10,Good,161,B,10080253,8/9/10,14:00,E84167,B,10080253,8/9/10,14:00,10,10,,
148567,473,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,8/16/10,11:40,10,10,FALSE,FALSE,,,TStripling,89.9,89.8,1,0,0,0.57,1,3,,2,3,,,,Good,Good,10,Good,161,U,10080479,8/16/10,12:55,E84167,U,10080479,8/16/10,12:55,10,10,,
149002,474,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,8/24/10,11:25,10,20,FALSE,FALSE,,,TStripling,81.6,84.8,3,3.9,4.22,4.3,2,1,,1,1,,,,Good,Good,10,Good,161,U,10080728,8/24/10,12:30,E84167,B,10080728,8/24/10,12:30,10,10,,
149300,475,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,8/30/10,11:35,10,10,FALSE,FALSE,,,TStripling,86,85.4,1,0.3,2.39,9.68,3,3,,1,3,,,,Good,Good,10,Good,161,B,10080940,8/30/10,13:30,E84167,B,10080940,8/30/10,13:30,10,10,,
149510,476,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,9/7/10,12:00,10,10,FALSE,FALSE,,,TStripling,83.9,85.4,1,0,0.05,0.05,3,1,,1,3,,,,Good,Good,10,Good,161,U,10090191,9/7/10,13:35,E84167,B,10090191,9/7/10,13:35,10,10,,
149932,477,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,9/13/10,12:10,10,10,FALSE,FALSE,,,TStripling,92.1,88.2,1,0,0,0.25,3,3,,2,3,,,,Good,Good,10,Good,161,U,10090359,9/13/10,13:55,E84167,U,10090359,9/13/10,13:55,10,10,,
150326,478,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,9/20/10,11:15,10,10,FALSE,FALSE,,,TStripling,80.7,83.4,1,0.01,0.01,0.18,2,1,,2,3,,,,Good,Good,10,Good,161,U,10090672,9/20/10,13:40,E84167,U,10090672,9/20/10,13:40,10,10,,
150447,479,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,9/27/10,11:25,10,10,FALSE,FALSE,,,TStripling,84.2,83.4,1,0.67,0.89,1.23,2,3,,1,2,,,,Good,Good,10,Good,161,U,10090890,9/27/10,13:05,E84167,U,10090890,9/27/10,13:05,10,10,,
150758,480,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,10/4/10,12:10,10,10,FALSE,FALSE,,,Danielle Smallen,86,80,1,0,0,0.05,1,2,,2,3,,,,Good,Good,10,Good,161,U,10100061,10/4/10,13:50,E84167,U,10100061,10/4/10,13:50,10,10,,
151068,481,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,10/11/10,12:20,10,10,FALSE,FALSE,,,TStripling,79.9,78.8,1,0,0,0.01,2,3,,2,3,,,,Good,Good,10,Good,161,U,10100354,10/11/10,13:40,E84167,U,10100354,10/11/10,13:40,10,10,,
151372,482,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,10/18/10,13:25,10,20,FALSE,FALSE,,,TStripling,87.4,77.3,1,0,0,0,1,2,,1,3,,,,Good,Good,10,Good,161,B,10100591,10/18/10,14:15,E84167,B,10100591,10/18/10,14:15,10,10,,
151809,483,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,10/25/10,11:30,10,10,FALSE,FALSE,,,TStripling,82.4,77.5,1,0,0,0,2,3,,1,2,,,,Good,Good,10,Good,161,U,10100818,10/25/10,13:20,E84167,U,10100818,10/25/10,13:20,10,10,,
151999,484,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,11/1/10,12:05,10,10,FALSE,FALSE,,,TStripling,79.9,77.9,1,0,0,0,1,2,,2,2,,,,Good,Good,10,Good,161,U,1011006,11/1/10,13:20,E84167,U,1011006,11/1/10,13:20,10,10,,
152326,485,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,11/8/10,13:00,10,10,FALSE,FALSE,,,TStripling,66.8,65.9,1,0,0,1.23,2,3,,2,3,,,,Good,Good,10,Good,161,U,10110229,11/8/10,13:45,E84167,U,10110229,11/8/10,13:45,10,10,,
152608,486,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,11/15/10,12:00,10,10,FALSE,FALSE,,,TStripling,73.9,69.8,1,0,0,0,1,2,,1,2,,,,Good,Good,10,Good,161,U,10110421,11/15/10,13:10,E84167,U,10110421,11/15/10,13:10,10,10,,
152966,487,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,11/22/10,12:35,10,10,FALSE,FALSE,,,TStripling,77.8,70.5,1,0,0,0.07,2,2,,1,2,,,,Good,Good,10,Good,161,U,10110635,11/22/10,14:30,E84167,U,10110635,11/22/10,14:30,10,10,,
153373,488,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,11/29/10,12:10,10,10,FALSE,FALSE,,,TStripling,76.9,72.2,1,0,0.31,0.32,1,3,,1,2,,,,Good,Good,10,Good,161,U,10110781,11/29/10,13:25,E84167,U,10110781,11/29/10,13:25,10,10,,
153742,489,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,12/7/10,13:05,10,10,FALSE,FALSE,,,TStripling,48.7,60.2,1,0,0.05,0.09,2,3,,2,2,,,,Good,Good,10,Good,161,U,10120196,12/7/10,14:40,E84167,U,10120196,12/7/10,14:40,10,10,,
154138,490,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,12/13/10,,,,,,,,,,,,,,,,,,,,,,,,,,NA,161,,,,,,,,,,,,,
154148,491,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,12/20/10,11:50,10,10,FALSE,FALSE,,,TStripling,55.9,55.1,1,0.01,0.38,0.4,2,3,,2,3,,,,Good,Good,10,Good,161,U,10120609,12/20/10,13:20,E84167,U,10120609,12/20/10,13:20,10,10,,
154636,492,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,12/29/10,12:45,10,10,FALSE,FALSE,,,TStripling,54,54.1,1,0,0,0.1,1,2,,2,3,,,,Good,Good,10,Good,161,U,10120809,12/29/10,14:00,E84167,U,10120809,12/29/10,14:00,10,10,,
154843,493,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,1/3/11,13:25,10,10,FALSE,FALSE,,,TStripling,63.7,58,2,0.02,0.02,0.02,2,2,,2,2,,,,Good,Good,10,Good,161,U,11010039,1/3/11,16:25,E84167,U,11010039,1/3/11,16:25,10,10,,
155259,494,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,1/10/11,12:25,10,10,FALSE,FALSE,,,TStripling,65.5,59.6,2,0,0,0.81,2,3,,1,1,,,,Good,Good,10,Good,161,U,11010302,1/10/11,14:25,E84167,U,11010302,1/10/11,14:25,10,10,,
155433,495,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,1/18/11,12:45,10,10,FALSE,FALSE,,,Danielle,60.1,57.5,2,0.01,0.06,0.06,2,2,,1,1,,,,Good,Good,10,Good,161,U,11010547,1/18/11,14:20,E84167,B,11010547,1/18/11,14:20,10,10,,
155863,496,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,1/25/11,11:20,10,10,FALSE,FALSE,,,TStripling,68.8,58.6,2,0,0,0.24,3,3,,1,2,,,,Good,Good,10,Good,161,U,10110736,1/25/11,14:20,E84167,U,10110736,1/25/11,14:20,10,10,,
156120,497,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,1/31/11,12:35,10,10,FALSE,FALSE,,,TStripling,64.5,60.8,1,0,0,1.96,2,2,,1,3,,,,Good,Good,10,Good,161,U,11010913,1/31/11,14:05,E84167,U,11010913,1/31/11,14:05,10,10,,
156447,498,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,2/7/11,12:25,10,90,FALSE,FALSE,,,TStripling,64.7,63.6,2,0.2,0.41,0.41,2,3,,1,2,,,,Good,Good,10,Good,161,B,11020245,2/7/11,13:20,E84167,B,11020245,2/7/11,13:20,10,10,,
156615,499,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,2/14/11,13:45,10,10,FALSE,FALSE,,,TStripling,62.1,61.5,1,0,0,0.72,2,3,,2,2,,,,Good,Good,10,Good,161,U,11020495,2/14/11,16:00,E84167,U,11020495,2/14/11,16:00,10,10,,
156914,500,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,2/21/11,12:05,10,30,FALSE,FALSE,,,TStripling,72.2,65.1,1,0,0,0,2,3,,1,2,,,,Good,Good,10,Good,161,U,11020736,2/21/11,14:00,E84167,B,11020736,2/21/11,14:00,10,10,,
157371,501,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,2/28/11,12:45,10,10,FALSE,FALSE,,,TStripling,74.9,72.3,1,0,0,0.01,2,1,,1,2,,,,Good,Good,10,Good,161,B,11020939,2/28/11,14:00,E84167,U,11020939,2/28/11,14:00,10,10,,
157700,502,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,3/7/11,13:30,10,10,FALSE,FALSE,,,TStripling,64.3,68.9,1,0.05,0.06,0.06,2,1,,2,2,,,,Good,Good,10,Good,161,B,11030238,3/7/11,14:45,E84167,U,11030238,3/7/11,14:45,10,10,,
157860,503,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,3/14/11,11:55,10,10,FALSE,FALSE,,,TStripling,68.3,66.7,1,0,0,1.32,2,3,,1,2,,,,Good,Good,10,Good,161,U,11030444,3/14/11,14:05,E84167,U,11030444,3/14/11,14:05,10,10,,
158157,504,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,3/21/11,12:15,10,10,FALSE,FALSE,,,TStripling,71.8,68.6,1,0,0,0,2,2,,1,2,,,,Good,Good,10,Good,161,U,11030656,3/21/11,13:40,E84167,U,11030656,3/21/11,13:40,10,10,,
158500,505,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,3/28/11,11:55,10,10,FALSE,FALSE,,,TStripling,80.6,75.3,2,2.32,2.32,2.32,2,2,,1,2,,,,Good,Good,10,Good,161,U,11030880,3/28/11,13:55,E84167,U,11030880,3/28/11,13:55,10,10,,
158843,506,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,4/4/11,12:10,10,10,FALSE,FALSE,,,TStripling,80.2,74.6,1,0,0,6.82,2,1,,1,2,,,,Good,Good,10,Good,161,U,11040082,4/4/11,13:45,E84167,B,11040082,4/4/11,13:45,10,10,,
159290,507,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,4/11/11,12:00,10,10,FALSE,FALSE,,,TStripling,81.4,76.7,1,0,0,0.81,2,2,,1,3,,,,Good,Good,10,Good,161,U,11040389,4/11/11,13:30,E84167,U,11040389,4/11/11,13:30,10,10,,
159451,508,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,4/18/11,11:20,10,10,FALSE,FALSE,,,TStripling,77.6,77.3,1,0,0,0,2,2,,2,3,,,,Good,Good,10,Good,161,U,11040617,4/18/11,14:00,E84167,U,11040617,4/18/11,14:00,10,10,,
159768,509,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,4/25/11,12:00,10,10,FALSE,FALSE,,,TStripling,86.4,80.6,1,0.53,0.53,0.53,1,1,,1,3,,,,Good,Good,10,Good,161,U,11040844,4/25/11,15:00,E84167,U,11040844,4/25/11,15:00,10,10,,
160237,510,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,5/2/11,12:40,10,10,FALSE,FALSE,,,TStripling,89.3,80.2,1,0,0.05,0.05,2,1,,1,2,,,,Good,Good,10,Good,161,U,11050016,5/2/11,14:00,E84167,U,11050016,5/2/11,14:00,10,10,,
160377,511,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,5/9/11,10:45,10,10,FALSE,FALSE,,,TStripling,81.6,78.8,2,0,1.17,1.17,1,2,,2,2,,,,Good,Good,10,Good,161,U,11050237,5/9/11,14:35,E84167,U,11050237,5/9/11,14:35,10,10,,
160698,512,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,5/16/11,12:15,10,60,FALSE,FALSE,,,TStripling,77.6,77.8,1,0,0.15,0.15,2,1,,2,2,,,,Good,Good,10,Good,161,U,11050454,5/16/11,14:25,E84167,B,11050454,5/16/11,14:25,10,10,,
160979,513,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,5/23/11,13:55,10,10,FALSE,FALSE,,,TStripling,88.6,83.8,1,0,0,0,2,2,,1,2,,,,Good,Good,10,Good,161,U,11050681,5/23/11,15:25,E84167,U,11050681,5/23/11,15:25,10,10,,
161368,514,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,5/31/11,11:50,10,10,FALSE,FALSE,,,TStripling,81.7,83.4,1,0,0,0,2,1,,1,3,,,,Good,Good,10,Good,161,U,11050866,5/31/11,13:50,E84167,U,11050866,5/31/11,13:50,10,10,,
161631,515,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,6/6/11,12:15,10,10,FALSE,FALSE,,,TStripling,80.2,83.6,2,0,0,0.2,2,2,,1,3,,,,Good,Good,10,Good,161,U,11060150,6/6/11,13:45,E84167,U,11060150,6/6/11,13:45,10,10,,
162080,516,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,6/13/11,12:30,10,10,FALSE,FALSE,,,TStripling,85.7,86.7,1,0,0,0,1,1,,2,2,,,,Good,Good,10,Good,161,U,11060351,6/13/11,13:50,E84167,U,11060351,6/13/11,13:50,10,10,,
162422,517,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,6/20/11,12:30,10,10,FALSE,FALSE,,,TStripling,85.8,88.6,1,0,0,0,2,2,,1,3,,,,Good,Good,10,Good,161,B,11060563,6/20/11,14:25,E84167,U,11060563,6/20/11,14:25,10,10,,
162593,518,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,6/27/11,12:15,90,10,FALSE,FALSE,,,TStripling,89.4,88.1,1,0.01,1.71,1.81,1,1,,1,2,,,,Moderate,Good,15.52,Good,161,B,11060755,6/27/11,13:45,E84167,U,11060755,6/27/11,13:45,10,10,,
163244,520,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,7/11/11,12:10,10,0,FALSE,FALSE,,,TStripling,87.1,86.9,1,0,1.02,2.02,1,1,,1,3,,,,Good,N/A,15.52,Good,161,B,11070283,7/11/11,14:05,E84167,,,,,10,,,
163518,521,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,7/18/11,12:05,10,0,FALSE,FALSE,,,TStripling,86.5,87.4,1,0.21,0.37,1.22,2,3,,2,3,,,,Good,N/A,15.52,Good,161,U,11070561,7/18/11,15:00,E84167,,,,,10,,,
163950,522,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,7/25/11,12:00,10,0,FALSE,FALSE,,,TStripling,86.3,90.1,1,0,0.49,0.78,1,2,,1,2,,,,Good,N/A,15.52,Good,161,U,11070788,7/25/11,14:50,E84167,,,,,10,,,
164216,523,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,8/1/11,12:35,10,0,FALSE,FALSE,,,Danielle,90,89.1,1,1.6,2.15,2.47,2,2,,2,2,,,,Good,N/A,10,Good,161,B,11080029,8/1/11 0:00,15:00,E84167,,,,,10,,,
164463,524,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,8/8/11,12:00,10,0,FALSE,FALSE,,,Danielle,88.7,89,2,0,0,0.2,1,2,,2,1,,,,Good,N/A,10,Good,161,U,11080278,8/8/11 0:00,13:55,E84167,,,,,10,,,
164789,525,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,8/15/11,13:15,10,0,FALSE,FALSE,,,Danielle,90.6,88.8,1,0,0.11,2.27,2,1,,2,1,,,,Good,N/A,10,Good,161,U,11080518,8/15/11 0:00,15:20,E84167,,,,,10,,,
165155,526,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,8/22/11,12:25,10,0,FALSE,FALSE,,,Danielle,92.5,89.8,1,0.38,0.62,1.44,1,2,,1,2,,,,Good,N/A,10,Good,161,U,11080719,8/22/11 0:00,15:00,E84167,,,,,10,,,
165393,527,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,8/29/11,12:35,10,0,FALSE,FALSE,,,DSmallen,83,86,3,0,0,0.56,2,1,,1,1,,,,Good,N/A,10,Good,161,U,11080946,8/29/11 0:00,13:45,E84167,,,,,10,,,
165783,529,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,9/12/11,11:05,10,0,FALSE,FALSE,,,TStripling,84.3,84.7,1,0,0.14,0.23,2,3,,1,3,,,,Good,N/A,10,Good,161,U,11090365,9/12/11 0:00,12:10,E84167,,,,,10,,,
166388,531,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,9/26/11,12:45,10,0,FALSE,FALSE,,,TStripling,82.7,85.7,2,2.57,2.89,3.25,3,1,,1,2,,,,Good,N/A,10,Good,161,B,11090898,9/26/11 0:00,14:10,E84167,,,,,10,,,
166837,532,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,10/3/11,11:30,10,0,FALSE,FALSE,,,TStripling,78.1,79.1,1,0,0,0.48,1,3,,2,3,,,,Good,N/A,10,Good,161,U,11100020,10/3/11,12:41,E84167,,,,,1,,,
167412,534,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,10/17/11,11:40,10,0,FALSE,FALSE,,,TStripling,74.8,77.3,2,0,0,0.04,2,3,,1,2,,,,Good,N/A,10,Good,161,U,11100568,10/17/11,13:12,E84167,,,,,1,,,
168028,536,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,11/1/11,12:25,10,0,FALSE,FALSE,,,TStripling,74.4,71.9,1,0.15,0.32,0.55,2,3,,2,2,,,,Good,N/A,10,Good,161,U,11110009,11/1/11,13:35,E84167,,,,,1,,,
168344,538,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,11/14/11,11:55,10,0,FALSE,FALSE,,,TStripling,84.3,70.3,1,0,0,0,2,3,,1,2,,,,Good,N/A,10,Good,161,B,11110464,11/14/11,13:05,E84167,,,,,1,,,
168748,540,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,11/28/11,11:05,10,0,FALSE,FALSE,,,TStripling,69.3,70.3,3,0,0,0.35,2,3,,1,2,,,,Good,N/A,10,Good,161,U,11110892,11/28/11,13:35,E84167,,,,,1,,,
169099,542,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,12/12/11,12:25,10,0,FALSE,FALSE,,,TStripling,75.8,68.1,1,0.01,0.02,0.07,2,3,,2,3,,,,Good,N/A,10,Good,161,U,11120365,12/12/11,13:40,E84167,,,,,1,,,
169484,544,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,12/27/11,9:50,10,0,FALSE,FALSE,,,TStripling,69.5,68.8,2,0,0,0,2,3,,1,2,,,,Good,N/A,10,Good,161,U,11120885,12/27/11,10:50,E84167,,,,,1,,,
169903,546,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,1/9/12,11:55,10,0,FALSE,FALSE,,,TStripling,68.5,64.7,1,0,0,0.03,2,3,,1,3,,,,Good,N/A,,,161,U,12010290,1/9/12,13:45,E84167,,,,,10,,,
170337,548,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,1/23/12,11:40,10,0,FALSE,FALSE,,,TStripling,71.3,66.5,1,0,0,0.12,2,3,,1,3,,,,Good,N/A,,,161,U,12010870,1/23/12,13:45,E84167,,,,,10,,,
170696,550,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,2/6/12,12:35,10,0,FALSE,FALSE,,,TStripling,74.8,70.6,1,0,0,0,2,2,,2,3,,,,Good,N/A,,,161,U,12020172,2/6/12,13:40,E84167,,,,,10,,,
171092,552,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,2/20/12,11:10,10,0,FALSE,FALSE,,,TStripling,69.9,66.5,1,0,0,0,2,3,,2,2,,,,Good,N/A,,,161,B,12020738,2/20/12,13:30,E84167,,,,,10,,,
172004,554,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,3/5/12,12:40,10,0,FALSE,FALSE,,,TStripling,71.4,70.8,1,0,0,0.11,2,1,,2,2,,,,Good,N/A,,,161,U,12030109,3/5/12,13:44,E84167,,,,,10,,,
173392,556,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,3/19/12,11:55,10,0,FALSE,FALSE,,,TStripling,82.2,74.8,1,0,0,0,2,1,,1,3,,,,Good,N/A,,,161,U,12030625,3/19/12,13:55,E84167,,,,,10,,,
173924,558,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,4/2/12,12:30,10,0,FALSE,FALSE,,,TStripling,81.4,79.1,1,0,0.15,0.15,2,1,,2,3,,,,Good,N/A,,,161,U,12040016,4/2/12,13:47,E84167,,,,,10,,,
174160,559,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,4/9/12,12:15,10,0,FALSE,FALSE,,,TStripling,81.6,76.1,1,0,0,0.24,2,1,,1,2,,,,Good,N/A,,,161,U,12040284,4/9/12,14:40,E84167,,,,,10,,,
174642,561,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,4/23/12,12:05,10,0,FALSE,FALSE,,,TStripling,72.4,72.1,1,0.1,2.7,2.8,2,1,,2,1,,,,Good,N/A,,,161,U,12040810,4/23/12,13:30,E84167,,,,,10,,,
175186,563,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,5/7/12,12:10,10,0,FALSE,FALSE,,,TStripling,82.8,85.2,1,0,0,0.05,3,1,,1,2,,,,Good,N/A,,,161,U,12050257,5/7/12,13:25,E84167,,,,,10,,,
175799,565,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,5/21/12,12:25,10,0,FALSE,FALSE,,,TStripling,84.6,81.8,1,0,0.03,0.67,1,1,,2,3,,,,Good,N/A,,,161,BI,12050778,5/21/12,14:15,E84167,,,,,10,,,
176488,567,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,6/4/12,12:10,10,0,FALSE,FALSE,,,TStripling,84.3,83.6,1,0,5.2,7,3,1,,2,2,,,,Good,N/A,,,161,U,12060056,6/4/12,13:11,E84167,,,,,10,,,
177076,569,Manatee,Broadway Beach Access (F.K.A. Whitney Beach),10,6/18/12,11:50,10,0,FALSE,FALSE,,,TStripling,89.9,83,1,0,0,0,3,1,,1,2,,,,Good,N/A,,,161,U,12060548,6/18/12,14:00,E84167,,,,,10,,,
